"id","url","name","season","number","type","airdate","airtime","airstamp","runtime","rating","summary","_links","_embedded","medium_image","original_image"
2718364,"https://www.tvmaze.com/episodes/2718364/the-last-immortal-1x29-episode-29","Episode 29",1,29,"regular","2024-01-01","18:00","2024-01-01 05:00:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2718364""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/69197"", ""name"": ""The Last Immortal""}}","{""show"": {""id"": 69197, ""url"": ""https://www.tvmaze.com/shows/69197/the-last-immortal"", ""name"": ""The Last Immortal"", ""type"": ""Scripted"", ""ended"": ""2024-01-04"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/490/1227204.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/490/1227204.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/69197""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2718375"", ""name"": ""Episode 40""}}, ""genres"": [""Drama"", ""Fantasy"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 23, ""network"": null, ""runtime"": null, ""summary"": ""<p>It tells an inspirational story that happens between Yin, a diligent Shuining Beast, and Gu Jin, son of the true God, whose magic power was sealed. They met each other by accident and have embarked on the journey to find Feng Yin's Immortal Essence since then. In company with their friends including Hong Yi, a fox from the Demon Clan, and Yan Shuang, the Princess from the Eagle Clan, they fight against the odds to collect Feng Yin's Immortal Essence along the way. To help Feng Yin come back after all the struggles, they have repeatedly the villain Qing Lin and his subordinate's obstruction. In the end, not only do they reap their love, friendship and family, but they have also fulfilled their promise to maintain peace in the world.</p><p><br /> </p>"", ""updated"": 1704361135, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 428357}, ""premiered"": ""2023-12-11"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc002005yrabqm.html"", ""averageRuntime"": 45}}",NULL,NULL
2729935,"https://www.tvmaze.com/episodes/2729935/the-third-marriage-1x46-46hoe-geuleogo-bonikka-neomu-igsughan-ileum-iya","46회: 그러고 보니까, 너무 익숙한 이름이야.",1,46,"regular","2024-01-01","19:00","2024-01-01 05:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2729935""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/71005"", ""name"": ""The Third Marriage""}}","{""show"": {""id"": 71005, ""url"": ""https://www.tvmaze.com/shows/71005/the-third-marriage"", ""name"": ""The Third Marriage"", ""type"": ""Scripted"", ""ended"": ""2024-05-03"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/482/1205384.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/482/1205384.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/71005""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2832272"", ""name"": ""132회: 난 왕회장 당신 때문에 내 인생 다 망쳤어!""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 27, ""network"": {""id"": 166, ""name"": ""MBC"", ""country"": {""code"": ""KR"", ""name"": ""Korea, Republic of"", ""timezone"": ""Asia/Seoul""}, ""officialSite"": null}, ""runtime"": null, ""summary"": ""<p>The drama tells the story of a woman who sacrificed her life for her younger sister, but after losing her sister in a shocking accident, she enters a chaebol family with a desire for blood-red revenge.</p>"", ""updated"": 1736167358, ""language"": ""Korean"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday""], ""time"": ""19:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 438613}, ""premiered"": ""2023-10-23"", ""dvdCountry"": null, ""webChannel"": {""id"": 114, ""name"": ""wavve"", ""country"": {""code"": ""KR"", ""name"": ""Korea, Republic of"", ""timezone"": ""Asia/Seoul""}, ""officialSite"": ""https://www.wavve.com/""}, ""officialSite"": ""https://program.imbc.com/TheThirdMarriage"", ""averageRuntime"": 30}}","https://static.tvmaze.com/uploads/images/medium_landscape/498/1245082.jpg","https://static.tvmaze.com/uploads/images/original_untouched/498/1245082.jpg"
2720278,"https://www.tvmaze.com/episodes/2720278/i-love-you-1x16-episode-16","Episode 16",1,16,"regular","2024-01-01","18:00","2024-01-01 05:00:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2720278""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/71084"", ""name"": ""I Love You""}}","{""show"": {""id"": 71084, ""url"": ""https://www.tvmaze.com/shows/71084/i-love-you"", ""name"": ""I Love You"", ""type"": ""Scripted"", ""ended"": ""2024-01-04"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1240333.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1240333.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/71084""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2720286"", ""name"": ""Episode 24""}}, ""genres"": [""Drama"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 13, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704410713, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-12-25"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc002006ja2gwy.html"", ""averageRuntime"": 45}}",NULL,NULL
2725195,"https://www.tvmaze.com/episodes/2725195/youll-never-walk-alone-1x09-episode-9","Episode 9",1,9,"regular","2024-01-01","18:00","2024-01-01 05:00:00","40.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2725195""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73639"", ""name"": ""You'll Never Walk Alone""}}","{""show"": {""id"": 73639, ""url"": ""https://www.tvmaze.com/shows/73639/youll-never-walk-alone"", ""name"": ""You'll Never Walk Alone"", ""type"": ""Scripted"", ""ended"": ""2024-01-20"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1240398.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1240398.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73639""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2725214"", ""name"": ""Episode 28""}}, ""genres"": [""Drama"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 6, ""network"": null, ""runtime"": null, ""summary"": ""<p>Xia Yuan, an executive of a travel company, got engaged to her boyfriend Song Hangyu on her 30th birthday. It was a great harvest in both career and love. But at the engagement party, Song Hangyu disappeared. Xia Yuan found out that Song Hangyu had gone abroad, so he dropped everything and gave himself a year to look for Song Hangyu. On the other hand, Hao Weiwei, who had a relationship with Xia Yuan in Shanghai, was arranged by his father to go abroad to work and train due to the bankruptcy of his father's company. Ye Siqi, a girl born in 1995, and Qiao Bin, who grew up in Shanghai, got married and divorced. Ye Siqi, who was hot-headed and wanted to pursue a new life, also embarked on a journey. Qiao Bin, who regretted the divorce, followed Ye Siqi's footsteps and went abroad. They met by chance and went on the road together.</p>"", ""updated"": 1705727403, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 443249}, ""premiered"": ""2023-12-29"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://v.youku.com/v_nextstage/id_cbfa46c4220f4d69abce.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle"", ""averageRuntime"": 40}}",NULL,NULL
2722968,"https://www.tvmaze.com/episodes/2722968/the-forensic-examiner-song-ci-1x14-episode-14","Episode 14",1,14,"regular","2024-01-01","18:00","2024-01-01 05:00:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2722968""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73640"", ""name"": ""The Forensic Examiner Song Ci""}}","{""show"": {""id"": 73640, ""url"": ""https://www.tvmaze.com/shows/73640/the-forensic-examiner-song-ci"", ""name"": ""The Forensic Examiner Song Ci"", ""type"": ""Scripted"", ""ended"": ""2024-01-11"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1240403.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1240403.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73640""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2722979"", ""name"": ""Episode 25""}}, ""genres"": [""Drama"", ""Comedy"", ""Horror""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 8, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704984885, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-12-26"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://v.youku.com/v_nextstage/id_fdfd9214663c4fc49ff6.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle"", ""averageRuntime"": 44}}",NULL,NULL
2722969,"https://www.tvmaze.com/episodes/2722969/the-forensic-examiner-song-ci-1x15-episode-15","Episode 15",1,15,"regular","2024-01-01","18:00","2024-01-01 05:00:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2722969""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73640"", ""name"": ""The Forensic Examiner Song Ci""}}","{""show"": {""id"": 73640, ""url"": ""https://www.tvmaze.com/shows/73640/the-forensic-examiner-song-ci"", ""name"": ""The Forensic Examiner Song Ci"", ""type"": ""Scripted"", ""ended"": ""2024-01-11"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1240403.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1240403.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73640""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2722979"", ""name"": ""Episode 25""}}, ""genres"": [""Drama"", ""Comedy"", ""Horror""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 8, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704984885, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2023-12-26"", ""dvdCountry"": null, ""webChannel"": {""id"": 118, ""name"": ""Youku"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": null}, ""officialSite"": ""https://v.youku.com/v_nextstage/id_fdfd9214663c4fc49ff6.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle"", ""averageRuntime"": 44}}",NULL,NULL
2744707,"https://www.tvmaze.com/episodes/2744707/pasilan-myrkky-manni-1x01-katko","Kätkö",1,1,"regular","2024-01-01","","2024-01-01 05:00:00","22.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2744707""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/74063"", ""name"": ""Pasilan myrkky - Manni""}}","{""show"": {""id"": 74063, ""url"": ""https://www.tvmaze.com/shows/74063/pasilan-myrkky-manni"", ""name"": ""Pasilan myrkky - Manni"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/500/1250591.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/500/1250591.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/74063""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2744714"", ""name"": ""Järvenpää""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 11, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1705523600, ""language"": ""Finnish"", ""schedule"": {""days"": [""Monday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 444072}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 293, ""name"": ""Elisa Viihde"", ""country"": {""code"": ""FI"", ""name"": ""Finland"", ""timezone"": ""Europe/Helsinki""}, ""officialSite"": null}, ""officialSite"": ""https://elisaviihde.fi/ruutuplus/sarjat/4447753/pasilan-myrkky-manni"", ""averageRuntime"": 24}}",NULL,NULL
2744708,"https://www.tvmaze.com/episodes/2744708/pasilan-myrkky-manni-1x02-kerho","Kerho",1,2,"regular","2024-01-01","","2024-01-01 05:00:00","24.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2744708""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/74063"", ""name"": ""Pasilan myrkky - Manni""}}","{""show"": {""id"": 74063, ""url"": ""https://www.tvmaze.com/shows/74063/pasilan-myrkky-manni"", ""name"": ""Pasilan myrkky - Manni"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/500/1250591.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/500/1250591.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/74063""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2744714"", ""name"": ""Järvenpää""}}, ""genres"": [], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 11, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1705523600, ""language"": ""Finnish"", ""schedule"": {""days"": [""Monday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 444072}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 293, ""name"": ""Elisa Viihde"", ""country"": {""code"": ""FI"", ""name"": ""Finland"", ""timezone"": ""Europe/Helsinki""}, ""officialSite"": null}, ""officialSite"": ""https://elisaviihde.fi/ruutuplus/sarjat/4447753/pasilan-myrkky-manni"", ""averageRuntime"": 24}}",NULL,NULL
2715868,"https://www.tvmaze.com/episodes/2715868/hver-gang-vi-motes-14x01-tom-matoma-lagergren-del-1","Tom «Matoma» Lagergren - del 1",14,1,"regular","2024-01-01","","2024-01-01 06:00:00","44.0","NaN","Tom ""Matoma"" Lagergren opens this year's season. A lot of magic awaits when his songs will be dressed in, among other things, dance band suits and Sami language costumes.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2715868""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/11502"", ""name"": ""Hver gang vi møtes""}}","{""show"": {""id"": 11502, ""url"": ""https://www.tvmaze.com/shows/11502/hver-gang-vi-motes"", ""name"": ""Hver gang vi møtes"", ""type"": ""Reality"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/549/1374377.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/549/1374377.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/11502""}, ""nextepisode"": {""href"": ""https://api.tvmaze.com/episodes/3095480"", ""name"": ""Jonas Benyoub – del 1""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3095479"", ""name"": ""Kjartan Lauritzen – del 2""}}, ""genres"": [""Music""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 70, ""network"": null, ""runtime"": null, ""summary"": ""<p>Artists spend eight days together at a farm outside the city of Moss, where each artist attempts to do their own version of another artists well-known songs, with each person getting an episode featuring all of their songs being performed by the other musicians.</p>"", ""updated"": 1738851890, ""language"": ""Norwegian"", ""schedule"": {""days"": [""Wednesday"", ""Saturday"", ""Sunday""], ""time"": ""03:00""}, ""externals"": {""imdb"": ""tt7057262"", ""tvrage"": 34149, ""thetvdb"": 257720}, ""premiered"": ""2012-01-28"", ""dvdCountry"": null, ""webChannel"": {""id"": 327, ""name"": ""TV 2 Play"", ""country"": {""code"": ""NO"", ""name"": ""Norway"", ""timezone"": ""Europe/Oslo""}, ""officialSite"": null}, ""officialSite"": ""https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes"", ""averageRuntime"": 59}}","https://static.tvmaze.com/uploads/images/medium_landscape/494/1236482.jpg","https://static.tvmaze.com/uploads/images/original_untouched/494/1236482.jpg"
2679629,"https://www.tvmaze.com/episodes/2679629/harlan-cobens-fool-me-once-1x03-episode-3","Episode 3",1,3,"regular","2024-01-01","","2024-01-01 07:00:00","41.0","7.4","Maya chases the car that's been following her. With the adults distracted, Claire's children investigate the mystery of their mother's old photo.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2679629""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/67105"", ""name"": ""Harlan Coben's Fool Me Once""}}","{""show"": {""id"": 67105, ""url"": ""https://www.tvmaze.com/shows/67105/harlan-cobens-fool-me-once"", ""name"": ""Harlan Coben's Fool Me Once"", ""type"": ""Scripted"", ""ended"": ""2024-01-01"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/498/1245356.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/498/1245356.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/67105""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2679634"", ""name"": ""Episode 8""}}, ""genres"": [""Crime"", ""Thriller"", ""Mystery""], ""rating"": {""average"": 6.7}, ""status"": ""Ended"", ""weight"": 55, ""network"": null, ""runtime"": null, ""summary"": ""<p><b>Fool Me Once </b>follows Maya Stern who is trying to come to terms with the brutal murder of her husband, Joe. But when Maya installs a nanny-cam to keep an eye on her young daughter, she is shocked to see a man she recognises in her house. Her husband, who she thought was dead.</p><p>Detective Sergeant Sami Kierce leads the homicide investigation into Joe's death while grappling with secrets of his own. Meanwhile, Maya's niece and nephew, Abby and Daniel, are trying to find the truth about their mother's murder, several months earlier. Are the two cases connected? <i>Fool Me Once</i> follows these characters on a thrilling hunt for the truth that will reveal shocking secrets and change their lives forever.</p>"", ""updated"": 1726851049, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt5611024"", ""tvrage"": null, ""thetvdb"": 431352}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 1, ""name"": ""Netflix"", ""country"": null, ""officialSite"": ""https://www.netflix.com/""}, ""officialSite"": ""https://www.netflix.com/title/81588093"", ""averageRuntime"": 48}}","https://static.tvmaze.com/uploads/images/medium_landscape/497/1244788.jpg","https://static.tvmaze.com/uploads/images/original_untouched/497/1244788.jpg"
2679630,"https://www.tvmaze.com/episodes/2679630/harlan-cobens-fool-me-once-1x04-episode-4","Episode 4",1,4,"regular","2024-01-01","","2024-01-01 07:00:00","51.0","6.8","The detectives question the owner of the motorbike from the crime scene. Kierce's condition catches up with him at a critical moment.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2679630""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/67105"", ""name"": ""Harlan Coben's Fool Me Once""}}","{""show"": {""id"": 67105, ""url"": ""https://www.tvmaze.com/shows/67105/harlan-cobens-fool-me-once"", ""name"": ""Harlan Coben's Fool Me Once"", ""type"": ""Scripted"", ""ended"": ""2024-01-01"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/498/1245356.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/498/1245356.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/67105""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2679634"", ""name"": ""Episode 8""}}, ""genres"": [""Crime"", ""Thriller"", ""Mystery""], ""rating"": {""average"": 6.7}, ""status"": ""Ended"", ""weight"": 55, ""network"": null, ""runtime"": null, ""summary"": ""<p><b>Fool Me Once </b>follows Maya Stern who is trying to come to terms with the brutal murder of her husband, Joe. But when Maya installs a nanny-cam to keep an eye on her young daughter, she is shocked to see a man she recognises in her house. Her husband, who she thought was dead.</p><p>Detective Sergeant Sami Kierce leads the homicide investigation into Joe's death while grappling with secrets of his own. Meanwhile, Maya's niece and nephew, Abby and Daniel, are trying to find the truth about their mother's murder, several months earlier. Are the two cases connected? <i>Fool Me Once</i> follows these characters on a thrilling hunt for the truth that will reveal shocking secrets and change their lives forever.</p>"", ""updated"": 1726851049, ""language"": ""English"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": ""tt5611024"", ""tvrage"": null, ""thetvdb"": 431352}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 1, ""name"": ""Netflix"", ""country"": null, ""officialSite"": ""https://www.netflix.com/""}, ""officialSite"": ""https://www.netflix.com/title/81588093"", ""averageRuntime"": 48}}","https://static.tvmaze.com/uploads/images/medium_landscape/497/1244789.jpg","https://static.tvmaze.com/uploads/images/original_untouched/497/1244789.jpg"
2715869,"https://www.tvmaze.com/episodes/2715869/hver-gang-vi-motes-14x02-tom-matoma-lagergren-del-2","Tom «Matoma» Lagergren - del 2",14,2,"regular","2024-01-01","","2024-01-01 06:00:00","25.0","NaN","Tom ""Matoma"" Lagergren opens this year's season. A lot of magic awaits when his songs will be dressed in, among other things, dance band suits and Sami language costumes.","{""self"": {""href"": ""https://api.tvmaze.com/episodes/2715869""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/11502"", ""name"": ""Hver gang vi møtes""}}","{""show"": {""id"": 11502, ""url"": ""https://www.tvmaze.com/shows/11502/hver-gang-vi-motes"", ""name"": ""Hver gang vi møtes"", ""type"": ""Reality"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/549/1374377.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/549/1374377.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/11502""}, ""nextepisode"": {""href"": ""https://api.tvmaze.com/episodes/3095480"", ""name"": ""Jonas Benyoub – del 1""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3095479"", ""name"": ""Kjartan Lauritzen – del 2""}}, ""genres"": [""Music""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 70, ""network"": null, ""runtime"": null, ""summary"": ""<p>Artists spend eight days together at a farm outside the city of Moss, where each artist attempts to do their own version of another artists well-known songs, with each person getting an episode featuring all of their songs being performed by the other musicians.</p>"", ""updated"": 1738851890, ""language"": ""Norwegian"", ""schedule"": {""days"": [""Wednesday"", ""Saturday"", ""Sunday""], ""time"": ""03:00""}, ""externals"": {""imdb"": ""tt7057262"", ""tvrage"": 34149, ""thetvdb"": 257720}, ""premiered"": ""2012-01-28"", ""dvdCountry"": null, ""webChannel"": {""id"": 327, ""name"": ""TV 2 Play"", ""country"": {""code"": ""NO"", ""name"": ""Norway"", ""timezone"": ""Europe/Oslo""}, ""officialSite"": null}, ""officialSite"": ""https://play.tv2.no/programmer/underholdning/hver-gang-vi-moetes"", ""averageRuntime"": 59}}","https://static.tvmaze.com/uploads/images/medium_landscape/494/1236483.jpg","https://static.tvmaze.com/uploads/images/original_untouched/494/1236483.jpg"
2717143,"https://www.tvmaze.com/episodes/2717143/blossoms-1x13-episode-13","Episode 13",1,13,"regular","2024-01-01","19:30","2024-01-01 06:30:00","45.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2717143""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/49504"", ""name"": ""Blossoms""}}","{""show"": {""id"": 49504, ""url"": ""https://www.tvmaze.com/shows/49504/blossoms"", ""name"": ""Blossoms"", ""type"": ""Scripted"", ""ended"": ""2024-01-09"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/435/1088020.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/435/1088020.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/49504""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2717160"", ""name"": ""Episode 30""}}, ""genres"": [""Drama""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 48, ""network"": null, ""runtime"": null, ""summary"": ""<p>Set against the backdrop of massive economic growth in the 1990s, it follows A Bao, a self-made millionaire and his journey from being a young opportunist with a troubled past to accumulating dazzling wealth in the city of Shanghai. It also follows his entanglement with four women who represent the pursuits of his life: adventure, honour, love and innocence.</p>"", ""updated"": 1704806263, ""language"": ""Chinese"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": ""18:00""}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 386338}, ""premiered"": ""2023-12-27"", ""dvdCountry"": null, ""webChannel"": {""id"": 104, ""name"": ""Tencent QQ"", ""country"": {""code"": ""CN"", ""name"": ""China"", ""timezone"": ""Asia/Shanghai""}, ""officialSite"": ""https://v.qq.com/""}, ""officialSite"": ""https://v.qq.com/x/cover/mzc00200whsp9r6/x004439i17k.html"", ""averageRuntime"": null}}",NULL,NULL
